BusAreaName,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MVABase,MWMin,MWMax,MvarMin,MvarMax,CostModel,SubIDExtra,SubName,PartFact,Heat Rate MBTU/MWh
Maine,10922,WAT (Water),MILFORD 4 6,1,Closed,0.68,-0.03,1.04,YES,YES,0.81,0.21,0.68,-0.03,0.26,Cubic,552,MILFORD 4,0.68,
Maine,10962,WAT (Water),BRUNSWICK 5 1,1,Closed,6.53,2.51,1.0425,YES,YES,7.84,1.58,6.53,-0.32,2.51,Cubic,553,BRUNSWICK 5,6.53,
Maine,10972,WAT (Water),BRUNSWICK 5 2,2,Closed,6.53,-0.32,1.041,YES,YES,7.84,1.95,6.53,-0.32,2.51,Cubic,553,BRUNSWICK 5,6.53,
Maine,10972,WAT (Water),BRUNSWICK 5 2,1,Open,0.0,0.0,1.041,YES,YES,7.84,0.92,6.53,-0.32,2.51,Cubic,553,BRUNSWICK 5,6.53,
Maine,11002,WAT (Water),PITTSFIELD 4 1,2,Closed,0.37,0.14,1.043,YES,YES,0.44,0.18,0.37,-0.02,0.14,Cubic,554,PITTSFIELD 4,0.37,
Maine,11002,WAT (Water),PITTSFIELD 4 1,3,Open,0.0,0.0,1.043,YES,YES,0.44,0.07,0.37,-0.02,0.14,Cubic,554,PITTSFIELD 4,0.37,
Maine,11002,WAT (Water),PITTSFIELD 4 1,1,Open,0.0,0.0,1.043,YES,YES,0.44,0.12,0.37,-0.02,0.14,Cubic,554,PITTSFIELD 4,0.37,
Maine,11022,WAT (Water),ORONO 5 1,3,Closed,1.3,-0.06,1.04,YES,YES,1.56,0.13,1.3,-0.06,0.5,Cubic,555,ORONO 5,1.3,
Maine,11022,WAT (Water),ORONO 5 1,2,Closed,1.3,-0.06,1.04,YES,YES,1.56,0.17,1.3,-0.06,0.5,Cubic,555,ORONO 5,1.3,
Maine,11022,WAT (Water),ORONO 5 1,1,Closed,1.3,-0.06,1.04,YES,YES,1.56,0.51,1.3,-0.06,0.5,Cubic,555,ORONO 5,1.3,
Maine,11042,DFO (Distillate Fuel Oil),SEARSMONT 1,1,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.84,2.0,-0.24,0.93,Cubic,556,SEARSMONT,2.0,0.0655
Maine,11062,WAT (Water),WATERVILLE 8 1,1,Closed,1.8,-0.09,1.036,YES,YES,2.16,0.19,1.8,-0.09,0.69,Cubic,557,WATERVILLE 8,1.8,
Maine,11092,WAT (Water),JAY 8 2,1,Closed,1.1,-0.05,1.04,YES,YES,1.32,0.53,1.1,-0.05,0.42,Cubic,558,JAY 8,1.1,
Maine,11102,WAT (Water),JAY 8 3,1,Closed,1.1,-0.05,1.04,YES,YES,1.32,0.45,1.1,-0.05,0.42,Cubic,558,JAY 8,1.1,
Maine,11102,WAT (Water),JAY 8 3,2,Open,0.0,0.0,1.04,YES,YES,1.32,0.4,1.1,-0.05,0.42,Cubic,558,JAY 8,1.1,
Maine,11112,WAT (Water),JAY 8 4,2,Closed,1.1,-0.05,1.04,YES,YES,1.32,0.26,1.1,-0.05,0.42,Cubic,558,JAY 8,1.1,
Maine,11112,WAT (Water),JAY 8 4,1,Closed,1.1,-0.05,1.04,YES,YES,1.32,0.48,1.1,-0.05,0.42,Cubic,558,JAY 8,1.1,
Maine,11122,WAT (Water),JAY 8 5,1,Closed,1.1,-0.05,1.04,YES,YES,1.32,0.35,1.1,-0.05,0.42,Cubic,558,JAY 8,1.1,
Maine,11182,BIT (Bituminous Coal),RUMFORD 6 4,1,Open,0.0,0.0,1.04,YES,YES,123.12,17.51,102.6,-12.52,47.81,Cubic,559,RUMFORD 6,102.6,0.0
Maine,11212,WAT (Water),GORHAM 5 1,2,Closed,1.1,0.42,1.039,YES,YES,1.32,0.24,1.1,-0.05,0.42,Cubic,560,GORHAM 5,1.1,
Maine,11212,WAT (Water),GORHAM 5 1,1,Closed,1.1,0.42,1.039,YES,YES,1.32,0.49,1.1,-0.05,0.42,Cubic,560,GORHAM 5,1.1,
Maine,11232,WAT (Water),LEWISTON 10 1,3,Closed,1.3,-0.06,1.04,YES,YES,1.56,0.27,1.3,-0.06,0.5,Cubic,561,LEWISTON 10,1.3,
Maine,11232,WAT (Water),LEWISTON 10 1,1,Closed,1.3,-0.06,1.04,YES,YES,1.56,0.2,1.3,-0.06,0.5,Cubic,561,LEWISTON 10,1.3,
Maine,11232,WAT (Water),LEWISTON 10 1,2,Open,0.0,0.0,1.04,YES,YES,1.56,0.18,1.3,-0.06,0.5,Cubic,561,LEWISTON 10,1.3,
Maine,11262,WAT (Water),STILLWATER 1 2,1,Open,0.0,0.0,1.04,YES,YES,0.96,0.37,0.8,-0.04,0.31,Cubic,562,STILLWATER 1,0.8,
Maine,11272,WAT (Water),STILLWATER 1 3,2,Closed,0.8,-0.04,1.0425,YES,YES,0.96,0.2,0.8,-0.04,0.31,Cubic,562,STILLWATER 1,0.8,
Maine,11272,WAT (Water),STILLWATER 1 3,1,Closed,0.8,-0.04,1.0425,YES,YES,0.96,0.34,0.8,-0.04,0.31,Cubic,562,STILLWATER 1,0.8,
Maine,11312,WAT (Water),OLD TOWN 4 2,1,Closed,0.45,-0.02,1.0425,YES,YES,0.54,0.08,0.45,-0.02,0.17,Cubic,563,OLD TOWN 4,0.45,
Maine,11322,WAT (Water),OLD TOWN 4 3,2,Closed,0.45,-0.02,1.0425,YES,YES,0.54,0.17,0.45,-0.02,0.17,Cubic,563,OLD TOWN 4,0.45,
Maine,11322,WAT (Water),OLD TOWN 4 3,1,Closed,0.45,-0.02,1.0425,YES,YES,0.54,0.06,0.45,-0.02,0.17,Cubic,563,OLD TOWN 4,0.45,
Maine,11332,WAT (Water),OLD TOWN 4 4,1,Open,0.0,0.0,1.04,YES,YES,0.54,0.05,0.45,-0.02,0.17,Cubic,563,OLD TOWN 4,0.45,
Maine,11362,WAT (Water),MECHANIC FALLS 4 1,2,Closed,0.7,-0.03,1.04,YES,YES,0.84,0.18,0.7,-0.03,0.27,Cubic,564,MECHANIC FALLS 4,0.7,
Maine,11362,WAT (Water),MECHANIC FALLS 4 1,1,Open,0.0,0.0,1.04,YES,YES,0.84,0.16,0.7,-0.03,0.27,Cubic,564,MECHANIC FALLS 4,0.7,
Maine,11382,WAT (Water),MEDWAY 2 1,5,Closed,0.64,0.25,1.04,YES,YES,0.77,0.18,0.64,-0.03,0.25,Cubic,565,MEDWAY 2,0.64,
Maine,11382,WAT (Water),MEDWAY 2 1,4,Closed,0.64,0.25,1.04,YES,YES,0.77,0.1,0.64,-0.03,0.25,Cubic,565,MEDWAY 2,0.64,
Maine,11382,WAT (Water),MEDWAY 2 1,2,Closed,0.64,0.25,1.04,YES,YES,0.77,0.16,0.64,-0.03,0.25,Cubic,565,MEDWAY 2,0.64,
Maine,11382,WAT (Water),MEDWAY 2 1,1,Closed,0.64,0.25,1.04,YES,YES,0.77,0.29,0.64,-0.03,0.25,Cubic,565,MEDWAY 2,0.64,
Maine,11382,WAT (Water),MEDWAY 2 1,3,Open,0.0,0.0,1.04,YES,YES,0.77,0.17,0.64,-0.03,0.25,Cubic,565,MEDWAY 2,0.64,
Maine,11432,WND (Wind),FRANKLIN 3 4,1,Open,0.0,0.0,1.04,YES,YES,41.4,11.28,34.5,-4.97,7.35,Cubic,566,FRANKLIN 3,34.5,
Maine,11462,WAT (Water),BUXTON 4 1,6,Closed,1.28,-0.06,1.036,YES,YES,1.54,0.32,1.28,-0.06,0.49,Cubic,567,BUXTON 4,1.28,
Maine,11462,WAT (Water),BUXTON 4 1,5,Closed,1.28,-0.06,1.036,YES,YES,1.54,0.33,1.28,-0.06,0.49,Cubic,567,BUXTON 4,1.28,
Maine,11462,WAT (Water),BUXTON 4 1,4,Closed,1.28,-0.06,1.036,YES,YES,1.54,0.41,1.28,-0.06,0.49,Cubic,567,BUXTON 4,1.28,
Maine,11462,WAT (Water),BUXTON 4 1,3,Closed,1.28,-0.06,1.036,YES,YES,1.54,0.42,1.28,-0.06,0.49,Cubic,567,BUXTON 4,1.28,
Maine,11462,WAT (Water),BUXTON 4 1,2,Closed,1.28,-0.06,1.036,YES,YES,1.54,0.64,1.28,-0.06,0.49,Cubic,567,BUXTON 4,1.28,
Maine,11462,WAT (Water),BUXTON 4 1,1,Closed,1.28,-0.06,1.036,YES,YES,1.54,0.41,1.28,-0.06,0.49,Cubic,567,BUXTON 4,1.28,
Maine,11482,WAT (Water),SACO 4 1,1,Closed,6.6,-0.32,1.038,YES,YES,7.92,0.84,6.6,-0.32,2.53,Cubic,568,SACO 4,6.6,
Maine,11502,WAT (Water),HOLLIS CENTER 5 1,1,Closed,1.2,0.46,1.043,YES,YES,1.44,0.27,1.2,-0.06,0.46,Cubic,569,HOLLIS CENTER 5,1.2,
Maine,11512,WAT (Water),HOLLIS CENTER 5 2,5,Closed,1.2,0.46,1.043,YES,YES,1.44,0.39,1.2,-0.06,0.46,Cubic,569,HOLLIS CENTER 5,1.2,
Maine,11512,WAT (Water),HOLLIS CENTER 5 2,3,Closed,1.2,0.46,1.043,YES,YES,1.44,0.36,1.2,-0.06,0.46,Cubic,569,HOLLIS CENTER 5,1.2,
Maine,11512,WAT (Water),HOLLIS CENTER 5 2,2,Closed,1.2,0.46,1.043,YES,YES,1.44,0.52,1.2,-0.06,0.46,Cubic,569,HOLLIS CENTER 5,1.2,
Maine,11512,WAT (Water),HOLLIS CENTER 5 2,1,Closed,1.2,0.46,1.043,YES,YES,1.44,0.22,1.2,-0.06,0.46,Cubic,569,HOLLIS CENTER 5,1.2,
Maine,11512,WAT (Water),HOLLIS CENTER 5 2,4,Open,0.0,0.0,1.043,YES,YES,1.44,0.27,1.2,-0.06,0.46,Cubic,569,HOLLIS CENTER 5,1.2,
Maine,11572,NG (Natural Gas),WESTBROOK 5 4,1,Closed,187.97,95.68,1.04,YES,YES,225.56,36.73,187.97,-20.86,95.68,Cubic,570,WESTBROOK 5,187.97,6.481603154
Maine,11582,NG (Natural Gas),WESTBROOK 5 5,1,Closed,187.97,95.68,1.0225,YES,YES,225.56,86.98,187.97,-20.86,95.68,Cubic,570,WESTBROOK 5,187.97,6.630630631
Maine,11592,NG (Natural Gas),WESTBROOK 5 6,1,Closed,187.97,95.68,1.0225,YES,YES,225.56,44.4,187.97,-20.86,95.68,Cubic,570,WESTBROOK 5,187.97,6.476538353
Maine,11642,WND (Wind),WINN 3,1,Closed,60.0,12.78,1.0245,YES,YES,72.0,6.34,60.0,-8.64,12.78,Cubic,571,WINN,60.0,
Maine,11682,NG (Natural Gas),BUCKSPORT 5 2,1,Closed,37.2,-4.13,1.04,YES,YES,44.64,11.09,37.2,-4.13,18.93,Cubic,572,BUCKSPORT 5,37.2,4.80185648
Maine,11682,NG (Natural Gas),BUCKSPORT 5 2,2,Closed,37.2,-4.13,1.04,YES,YES,44.64,4.55,37.2,-4.13,18.93,Cubic,572,BUCKSPORT 5,37.2,4.790739092
Maine,11692,NG (Natural Gas),BUCKSPORT 5 3,1,Closed,37.2,-4.13,1.04,YES,YES,44.64,4.72,37.2,-4.13,18.93,Cubic,572,BUCKSPORT 5,37.2,4.781118143
Maine,11722,WAT (Water),AUBURN 7 1,6,Closed,1.08,0.42,1.045,YES,YES,1.3,0.27,1.08,-0.05,0.42,Cubic,573,AUBURN 7,1.08,
Maine,11722,WAT (Water),AUBURN 7 1,4,Closed,1.08,0.42,1.045,YES,YES,1.3,0.23,1.08,-0.05,0.42,Cubic,573,AUBURN 7,1.08,
Maine,11722,WAT (Water),AUBURN 7 1,3,Closed,1.08,0.42,1.045,YES,YES,1.3,0.51,1.08,-0.05,0.42,Cubic,573,AUBURN 7,1.08,
Maine,11722,WAT (Water),AUBURN 7 1,1,Closed,1.08,0.42,1.045,YES,YES,1.3,0.15,1.08,-0.05,0.42,Cubic,573,AUBURN 7,1.08,
Maine,11722,WAT (Water),AUBURN 7 1,5,Open,0.0,0.0,1.045,YES,YES,1.3,0.51,1.08,-0.05,0.42,Cubic,573,AUBURN 7,1.08,
Maine,11722,WAT (Water),AUBURN 7 1,2,Open,0.0,0.0,1.045,YES,YES,1.3,0.26,1.08,-0.05,0.42,Cubic,573,AUBURN 7,1.08,
Maine,11772,DFO (Distillate Fuel Oil),CARIBOU 4 4,1,Closed,4.43,0.99,1.0515,YES,YES,5.32,0.82,4.43,-0.54,2.07,Cubic,574,CARIBOU 4,4.43,0.1135
Maine,11772,DFO (Distillate Fuel Oil),CARIBOU 4 4,2,Closed,4.43,0.99,1.0515,YES,YES,5.32,1.33,4.43,-0.54,2.07,Cubic,574,CARIBOU 4,4.43,0.1285
Maine,11782,DFO (Distillate Fuel Oil),CARIBOU 4 5,2,Closed,4.43,2.07,1.05,YES,YES,5.32,1.85,4.43,-0.54,2.07,Cubic,574,CARIBOU 4,4.43,0.153
Maine,11782,DFO (Distillate Fuel Oil),CARIBOU 4 5,1,Closed,4.43,2.07,1.05,YES,YES,5.32,2.14,4.43,-0.54,2.07,Cubic,574,CARIBOU 4,4.43,0.144
Maine,11792,DFO (Distillate Fuel Oil),CARIBOU 4 6,2,Closed,4.43,2.07,1.05,YES,YES,5.32,2.01,4.43,-0.54,2.07,Cubic,574,CARIBOU 4,4.43,0.11
Maine,11792,DFO (Distillate Fuel Oil),CARIBOU 4 6,1,Closed,4.43,2.07,1.05,YES,YES,5.32,0.7,4.43,-0.54,2.07,Cubic,574,CARIBOU 4,4.43,0.149
Maine,11872,WND (Wind),DANFORTH 3 6,1,Closed,57.0,12.14,1.05,YES,YES,68.4,8.99,57.0,-8.21,12.14,Cubic,575,DANFORTH 3,57.0,
Maine,11902,WAT (Water),OAKLAND 4 1,1,Closed,1.6,-0.08,1.036,YES,YES,1.92,0.75,1.6,-0.08,0.61,Cubic,576,OAKLAND 4,1.6,
Maine,11932,WAT (Water),SOUTH BERWICK 2 2,1,Closed,0.4,0.15,1.055,YES,YES,0.48,0.14,0.4,-0.02,0.15,Cubic,577,SOUTH BERWICK 2,0.4,
Maine,11932,WAT (Water),SOUTH BERWICK 2 2,2,Open,0.0,0.0,1.055,YES,YES,0.48,0.05,0.4,-0.02,0.15,Cubic,577,SOUTH BERWICK 2,0.4,
Maine,11942,WAT (Water),SOUTH BERWICK 2 3,1,Open,0.0,0.0,1.04,YES,YES,0.48,0.08,0.4,-0.02,0.15,Cubic,577,SOUTH BERWICK 2,0.4,
Maine,11972,WAT (Water),ASHLAND 3 1,3,Closed,1.5,-0.07,1.04,YES,YES,1.8,0.33,1.5,-0.07,0.58,Cubic,578,ASHLAND 3,1.5,
Maine,11972,WAT (Water),ASHLAND 3 1,2,Closed,0.4,-0.02,1.04,YES,YES,0.48,0.2,0.4,-0.02,0.15,Cubic,578,ASHLAND 3,0.4,
Maine,11972,WAT (Water),ASHLAND 3 1,1,Closed,0.4,-0.02,1.04,YES,YES,0.48,0.18,0.4,-0.02,0.15,Cubic,578,ASHLAND 3,0.4,
Maine,11992,WAT (Water),SOLON 1 1,1,Open,0.0,0.0,1.04,YES,YES,7.8,2.6,6.5,-0.32,2.5,Cubic,579,SOLON 1,6.5,
Maine,12002,WAT (Water),SOLON 1 2,1,Closed,6.5,-0.32,1.04,YES,YES,7.8,3.15,6.5,-0.32,2.5,Cubic,579,SOLON 1,6.5,
Maine,12062,WAT (Water),OAKLAND 5 2,1,Closed,2.8,1.08,1.0425,YES,YES,3.36,0.52,2.8,-0.14,1.08,Cubic,580,OAKLAND 5,2.8,
Maine,12112,WAT (Water),LISBON FALLS 3 3,1,Closed,1.0,0.38,1.04,YES,YES,1.2,0.13,1.0,-0.05,0.38,Cubic,581,LISBON FALLS 3,1.0,
Maine,12122,WAT (Water),LISBON FALLS 3 4,1,Closed,9.7,3.72,1.04,YES,YES,11.64,1.82,9.7,-0.48,3.72,Cubic,581,LISBON FALLS 3,9.7,
Maine,12142,WAT (Water),LISBON FALLS 3 6,1,Closed,9.7,-0.41,1.04,YES,YES,11.64,2.0,9.7,-0.48,3.72,Cubic,581,LISBON FALLS 3,9.7,
New Hampshire,17432,DFO (Distillate Fuel Oil),PORTSMOUTH 4 4,1,Closed,414.0,184.7,1.046,YES,YES,496.8,88.18,414.0,-50.51,192.92,Cubic,873,PORTSMOUTH 4,414.0,10.9255
New Hampshire,17512,BIT (Bituminous Coal),CONCORD 8 6,1,Closed,229.6,-28.01,1.044,YES,YES,275.52,97.66,229.6,-28.01,106.99,Cubic,874,CONCORD 8,229.6,12.63826185
New Hampshire,17522,BIT (Bituminous Coal),CONCORD 8 7,1,Open,0.0,0.0,1.044,YES,YES,275.52,91.52,229.6,-28.01,106.99,Cubic,874,CONCORD 8,229.6,0.0
New Hampshire,17552,BIT (Bituminous Coal),PORTSMOUTH 5 1,2,Open,0.0,0.0,1.04,YES,YES,60.0,7.97,50.0,-6.1,23.3,Cubic,875,PORTSMOUTH 5,50.0,0.0
New Hampshire,17552,BIT (Bituminous Coal),PORTSMOUTH 5 1,1,Open,0.0,0.0,1.04,YES,YES,60.0,20.61,50.0,-6.1,23.3,Cubic,875,PORTSMOUTH 5,50.0,0.0
New Hampshire,17582,WAT (Water),SUNCOOK 3 2,1,Closed,2.7,-0.13,1.0385,YES,YES,3.24,0.74,2.7,-0.13,1.04,Cubic,876,SUNCOOK 3,2.7,
New Hampshire,17612,WAT (Water),NASHUA 11 2,1,Closed,1.5,0.58,1.039,YES,YES,1.8,0.69,1.5,-0.07,0.58,Cubic,877,NASHUA 11,1.5,
New Hampshire,17622,WAT (Water),NASHUA 11 3,1,Open,0.0,0.0,1.04,YES,YES,1.8,0.64,1.5,-0.07,0.58,Cubic,877,NASHUA 11,1.5,
New Hampshire,17662,WAT (Water),SUNCOOK 4 2,1,Closed,1.6,0.61,1.04,YES,YES,1.92,0.51,1.6,-0.08,0.61,Cubic,878,SUNCOOK 4,1.6,
New Hampshire,17672,WAT (Water),SUNCOOK 4 3,1,Closed,1.7,0.64,1.04,YES,YES,2.04,0.76,1.7,-0.08,0.65,Cubic,878,SUNCOOK 4,1.7,
New Hampshire,17702,DFO (Distillate Fuel Oil),HANOVER 3 1,3,Closed,2.33,-0.28,1.04,YES,YES,2.8,0.93,2.33,-0.28,1.09,Cubic,879,HANOVER 3,2.33,0.0805
New Hampshire,17702,DFO (Distillate Fuel Oil),HANOVER 3 1,2,Closed,2.33,-0.28,1.04,YES,YES,2.8,0.6,2.33,-0.28,1.09,Cubic,879,HANOVER 3,2.33,0.0645
New Hampshire,17702,DFO (Distillate Fuel Oil),HANOVER 3 1,1,Closed,2.33,-0.28,1.04,YES,YES,2.8,1.13,2.33,-0.28,1.09,Cubic,879,HANOVER 3,2.33,0.0745
New Hampshire,17722,DFO (Distillate Fuel Oil),HAMPTON 5 1,4,Closed,0.63,-0.08,1.036,YES,YES,0.76,0.22,0.63,-0.08,0.3,Cubic,880,HAMPTON 5,0.63,0.021
New Hampshire,17722,DFO (Distillate Fuel Oil),HAMPTON 5 1,3,Closed,0.63,-0.08,1.036,YES,YES,0.76,0.13,0.63,-0.08,0.3,Cubic,880,HAMPTON 5,0.63,0.0175
New Hampshire,17722,DFO (Distillate Fuel Oil),HAMPTON 5 1,2,Closed,0.63,-0.08,1.036,YES,YES,0.76,0.17,0.63,-0.08,0.3,Cubic,880,HAMPTON 5,0.63,0.0165
New Hampshire,17722,DFO (Distillate Fuel Oil),HAMPTON 5 1,1,Closed,0.63,-0.08,1.036,YES,YES,0.76,0.28,0.63,-0.08,0.3,Cubic,880,HAMPTON 5,0.63,0.0195
New Hampshire,17732,DFO (Distillate Fuel Oil),HAMPTON 5 2,1,Open,0.0,0.0,1.04,YES,YES,0.76,0.12,0.63,-0.08,0.3,Cubic,880,HAMPTON 5,0.63,0.0
New Hampshire,17742,DFO (Distillate Fuel Oil),HAMPTON 5 3,1,Open,0.0,0.0,1.04,YES,YES,0.76,0.16,0.63,-0.08,0.3,Cubic,880,HAMPTON 5,0.63,0.0
New Hampshire,17782,NG (Natural Gas),HAMPTON 6 1,1,Open,0.0,0.0,1.04,YES,YES,6.0,1.54,5.0,-0.55,2.55,Cubic,881,HAMPTON 6,5.0,0.0
New Hampshire,17802,WND (Wind),MILAN 1 1,1,Open,0.0,0.0,1.04,YES,YES,118.8,46.33,99.0,-14.26,21.09,Cubic,882,MILAN 1,99.0,
New Hampshire,17872,WAT (Water),BERLIN 3 3,1,Closed,15.0,0.69,1.0505,YES,YES,18.0,1.98,15.0,-0.74,5.76,Cubic,883,BERLIN 3,15.0,
New Hampshire,17932,NG (Natural Gas),LONDONDERRY 4 4,1,Closed,263.33,18.26,1.046,YES,YES,316.0,114.33,263.33,-29.23,134.04,Cubic,884,LONDONDERRY 4,263.33,7.381818182
New Hampshire,17942,NG (Natural Gas),LONDONDERRY 4 5,1,Closed,263.33,18.26,1.046,YES,YES,316.0,104.86,263.33,-29.23,134.04,Cubic,884,LONDONDERRY 4,263.33,7.22468261
New Hampshire,17952,NG (Natural Gas),LONDONDERRY 4 6,1,Closed,263.33,18.26,1.046,YES,YES,316.0,109.65,263.33,-29.23,134.04,Cubic,884,LONDONDERRY 4,263.33,7.785291631
New Hampshire,18012,NUC (Nuclear),SEABROOK 3 4,1,Closed,1242.0,218.68,1.039,YES,YES,1490.4,462.96,1242.0,-101.84,457.06,Cubic,885,SEABROOK 3,1242.0,11.24
New Hampshire,18062,DFO (Distillate Fuel Oil),MIRROR LAKE 3,1,Closed,18.0,-0.98,1.045,YES,YES,21.6,4.11,18.0,-2.2,8.39,Cubic,886,MIRROR LAKE,18.0,0.4835
New Hampshire,18102,WAT (Water),CONCORD 9 2,1,Closed,4.6,1.77,1.0475,YES,YES,5.52,0.68,4.6,-0.23,1.77,Cubic,887,CONCORD 9,4.6,
New Hampshire,18142,WAT (Water),CONCORD 10 2,1,Closed,3.4,-0.17,1.0345,YES,YES,4.08,1.34,3.4,-0.17,1.31,Cubic,888,CONCORD 10,3.4,
New Hampshire,18162,WAT (Water),TILTON 3 1,7,Closed,2.4,-0.12,1.0385,YES,YES,2.88,0.3,2.4,-0.12,0.92,Cubic,889,TILTON 3,2.4,
New Hampshire,18162,WAT (Water),TILTON 3 1,6,Closed,1.05,-0.05,1.0385,YES,YES,1.26,0.48,1.05,-0.05,0.4,Cubic,889,TILTON 3,1.05,
New Hampshire,18162,WAT (Water),TILTON 3 1,5,Closed,1.05,-0.05,1.0385,YES,YES,1.26,0.2,1.05,-0.05,0.4,Cubic,889,TILTON 3,1.05,
New Hampshire,18162,WAT (Water),TILTON 3 1,4,Closed,0.85,-0.04,1.0385,YES,YES,1.02,0.13,0.85,-0.04,0.33,Cubic,889,TILTON 3,0.85,
New Hampshire,18162,WAT (Water),TILTON 3 1,3,Closed,0.85,-0.04,1.0385,YES,YES,1.02,0.21,0.85,-0.04,0.33,Cubic,889,TILTON 3,0.85,
New Hampshire,18162,WAT (Water),TILTON 3 1,2,Closed,0.3,-0.01,1.0385,YES,YES,0.36,0.09,0.3,-0.01,0.12,Cubic,889,TILTON 3,0.3,
New Hampshire,18162,WAT (Water),TILTON 3 1,1,Open,0.0,0.0,1.0385,YES,YES,0.36,0.07,0.3,-0.01,0.12,Cubic,889,TILTON 3,0.3,
New Hampshire,18172,WAT (Water),TILTON 3 2,1,Closed,0.3,0.06,1.04,YES,YES,0.36,0.04,0.3,-0.01,0.12,Cubic,889,TILTON 3,0.3,
New Hampshire,18182,WAT (Water),TILTON 3 3,1,Closed,0.3,0.06,1.04,YES,YES,0.36,0.11,0.3,-0.01,0.12,Cubic,889,TILTON 3,0.3,
New Hampshire,18232,WND (Wind),LEMPSTER 2 2,1,Closed,24.0,5.11,1.045,YES,YES,28.8,9.95,24.0,-3.46,5.11,Cubic,890,LEMPSTER 2,24.0,
New Hampshire,18292,WND (Wind),RUMNEY 3 4,1,Closed,48.0,-6.91,1.04,YES,YES,57.6,21.1,48.0,-6.91,10.22,Cubic,891,RUMNEY 3,48.0,
New Hampshire,18332,WAT (Water),MONROE 1 2,4,Closed,35.1,-1.72,1.044,YES,YES,42.12,8.0,35.1,-1.72,13.48,Cubic,892,MONROE 1,35.1,
New Hampshire,18332,WAT (Water),MONROE 1 2,2,Closed,35.1,-1.72,1.044,YES,YES,42.12,11.12,35.1,-1.72,13.48,Cubic,892,MONROE 1,35.1,
New Hampshire,18332,WAT (Water),MONROE 1 2,1,Closed,35.1,-1.72,1.044,YES,YES,42.12,16.65,35.1,-1.72,13.48,Cubic,892,MONROE 1,35.1,
New Hampshire,18332,WAT (Water),MONROE 1 2,3,Closed,35.1,-1.72,1.044,YES,YES,42.12,5.65,35.1,-1.72,13.48,Cubic,892,MONROE 1,35.1,
New Hampshire,18392,WAT (Water),BRISTOL 4 1,1,Closed,2.8,1.08,1.036,YES,YES,3.36,0.94,2.8,-0.14,1.08,Cubic,893,BRISTOL 4,2.8,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,7,Closed,2.8,-0.14,1.0365,YES,YES,3.36,0.5,2.8,-0.14,1.08,Cubic,893,BRISTOL 4,2.8,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,6,Closed,2.8,-0.14,1.0365,YES,YES,3.36,0.67,2.8,-0.14,1.08,Cubic,893,BRISTOL 4,2.8,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,5,Closed,0.7,-0.03,1.0365,YES,YES,0.84,0.11,0.7,-0.03,0.27,Cubic,893,BRISTOL 4,0.7,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,4,Closed,0.7,-0.03,1.0365,YES,YES,0.84,0.19,0.7,-0.03,0.27,Cubic,893,BRISTOL 4,0.7,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,1,Closed,0.5,-0.02,1.0365,YES,YES,0.6,0.19,0.5,-0.02,0.19,Cubic,893,BRISTOL 4,0.5,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,3,Open,0.0,0.0,1.0365,YES,YES,0.6,0.22,0.5,-0.02,0.19,Cubic,893,BRISTOL 4,0.5,
New Hampshire,18402,WAT (Water),BRISTOL 4 2,2,Open,0.0,0.0,1.0365,YES,YES,0.6,0.15,0.5,-0.02,0.19,Cubic,893,BRISTOL 4,0.5,
New Hampshire,18442,WAT (Water),FRANKLIN 7 2,2,Closed,3.2,-0.16,1.036,YES,YES,3.84,0.46,3.2,-0.16,1.23,Cubic,894,FRANKLIN 7,3.2,
New Hampshire,18442,WAT (Water),FRANKLIN 7 2,1,Closed,3.2,-0.16,1.036,YES,YES,3.84,0.76,3.2,-0.16,1.23,Cubic,894,FRANKLIN 7,3.2,
New Hampshire,18472,WAT (Water),HILLSBOROUGH 4 2,1,Closed,3.2,-0.16,1.026,YES,YES,3.84,1.08,3.2,-0.16,1.23,Cubic,895,HILLSBOROUGH 4,3.2,
New Hampshire,18472,WAT (Water),HILLSBOROUGH 4 2,2,Closed,0.6,-0.03,1.026,YES,YES,0.72,0.15,0.6,-0.03,0.23,Cubic,895,HILLSBOROUGH 4,0.6,
New Hampshire,18482,WAT (Water),HILLSBOROUGH 4 3,1,Open,0.0,0.0,1.04,YES,YES,0.72,0.17,0.6,-0.03,0.23,Cubic,895,HILLSBOROUGH 4,0.6,
New Hampshire,18532,DFO (Distillate Fuel Oil),CONCORD 11 3,1,Open,0.0,0.0,1.04,YES,YES,0.84,0.34,0.7,-0.09,0.33,Cubic,896,CONCORD 11,0.7,0.0
New Hampshire,18542,DFO (Distillate Fuel Oil),CONCORD 11 4,1,Closed,0.7,-0.09,1.04,YES,YES,0.84,0.26,0.7,-0.09,0.33,Cubic,896,CONCORD 11,0.7,0.022
New Hampshire,18562,DFO (Distillate Fuel Oil),CONCORD 11 6,1,Closed,18.6,-1.86,1.009,YES,YES,22.32,3.67,18.6,-2.27,8.67,Cubic,896,CONCORD 11,18.6,0.482
